"Id","OwnerId","IsDeleted","Name","CreatedDate","CreatedById","LastModifiedDate","LastModifiedById","SystemModstamp","LastActivityDate","LastViewedDate","LastReferencedDate","ConnectionReceivedId","ConnectionSentId","nFORCE__Disable_Print__c","nFORCE__Show_Link_To_Context_Object__c","nFORCE__lookupKey__c","nFORCE__Disable_Read_Only_View__c","nPortal__Add_Multi_Record_Display_Icon__c","nPortal__Maximum_Number_of_Records__c","nPortal__Minimum_Number_of_Records__c","nPortal__OA_Review_Multiple_Record_Entry_Label__c"
"a2GHo000001ueM5MAI","005Ho00000AXM6UIAX","","Deposit Products","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-11-03T19:39:28.000Z","005Ho00000AXM6UIAX","","","","","","","false","true","18931562008881233","false","","","",""
"a2GHo000001ueM6MAI","005Ho00000AXM6UIAX","","UI Configuration Builder","2023-10-31T13:56:27.000Z","005Ho00000AXMAwIAP","2023-11-03T19:39:28.000Z","005Ho00000AXM6UIAX","","","","","","","false","true","42257423463997756","false","","","",""
"a2GHo000001ueM7MAI","005Ho00000AXM6UIAX","","Entity Compliance Screen","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-11-03T19:39:28.000Z","005Ho00000AXM6UIAX","","","","","","","false","true","42484621918140548","false","","","",""
"a2GHo000001ueM8MAI","005Ho00000AXM6UIAX","","Loan Compliance Screen","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-11-03T19:39:28.000Z","005Ho00000AXM6UIAX","","","","","","","false","true","42920140975446045","false","","","",""
"a2GHo000001ueM9MAI","005Ho00000AXM6UIAX","","Entity Compliance Screen","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-11-03T19:39:28.000Z","005Ho00000AXM6UIAX","","","","","","","false","true","42875195092745613","false","","","",""
"a2GHo000001ueMAMAY","005Ho00000AXM6UIAX","","Loan Compliance Screen","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-11-03T19:39:28.000Z","005Ho00000AXM6UIAX","","","","","","","false","true","42300854924496650","false","","","",""
"a2GHo000001ueMBMAY","005Ho00000AXM6UIAX","","Memo Details","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-11-03T19:39:28.000Z","005Ho00000AXM6UIAX","","","","","","","false","true","42453478693303001","false","","","",""
"a2GHo000001ueMCMAY","005Ho00000AXM6UIAX","","Package Details","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-11-03T19:39:28.000Z","005Ho00000AXM6UIAX","","","","","","","false","true","42177182337892182","false","","","",""
"a2GHo000001ueMDMAY","005Ho00000AXM6UIAX","","Deposits","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-11-03T19:39:28.000Z","005Ho00000AXM6UIAX","","","","","","","false","true","42177182337892183","false","","","",""
"a2GHo000001ueMEMAY","005Ho00000AXM6UIAX","","pp-tn-review-detail","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-11-03T19:39:28.000Z","005Ho00000AXM6UIAX","","","","","","","false","true","42623826249591830","false","","","",""
"a2GHo000001ueMFMAY","005Ho00000AXM6UIAX","","Credit Actions New Package Details","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-11-03T19:39:28.000Z","005Ho00000AXM6UIAX","","","","","","","false","true","42288156731909944","false","","","",""
"a2GHo000001ueMGMAY","005Ho00000AXM6UIAX","","Supplementary Details","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-11-03T19:39:28.000Z","005Ho00000AXM6UIAX","","","","","","","false","true","38211585604340854","false","","","",""
"a2GHo000001ueMHMAY","005Ho00000AXM6UIAX","","Manage Budget Screen","2023-10-31T13:56:27.000Z","005Ho00000AXMAxIAP","2023-11-03T19:39:28.000Z","005Ho00000AXM6UIAX","","","","","","","false","true","42622713689821035","false","","","",""
"a2GHo000001ueMIMAY","005Ho00000AXM6UIAX","","Draw Overview Screen","2023-10-31T13:56:27.000Z","005Ho00000AXMAxIAP","2023-11-03T19:39:28.000Z","005Ho00000AXM6UIAX","","","","","","","false","true","42189632957882651","false","","","",""
"a2GHo000001ueMJMAY","005Ho00000AXM6UIAX","","Draw History Screen","2023-10-31T13:56:27.000Z","005Ho00000AXMAxIAP","2023-11-03T19:39:28.000Z","005Ho00000AXM6UIAX","","","","","","","false","true","42419863457011593","false","","","",""
"a2GHo000001ueMKMAY","005Ho00000AXM6UIAX","","Narrative Booked","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-11-03T19:39:28.000Z","005Ho00000AXM6UIAX","","","","","","","false","true","10941585604340854","false","","","",""
"a2GHo000001ueMLMAY","005Ho00000AXM6UIAX","","Booked Information Booked","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-11-03T19:39:28.000Z","005Ho00000AXM6UIAX","","","","","","","false","true","69801585604340854","false","","","",""
"a2GHo000001ueMMMAY","005Ho00000AXM6UIAX","","Balance Details Booked","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-11-03T19:39:28.000Z","005Ho00000AXM6UIAX","","","","","","","false","true","25741585604340854","false","","","",""
"a2GHo000001ueMNMAY","005Ho00000AXM6UIAX","","Editable Fields","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-11-03T19:39:28.000Z","005Ho00000AXM6UIAX","","","","","","","false","true","07281585604340854","false","","","",""
"a2GHo000001ueMOMAY","005Ho00000AXM6UIAX","","Treasury Service Details","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-11-03T19:39:28.000Z","005Ho00000AXM6UIAX","","","","","","","false","true","42634238437115000","false","","","",""
"a2GHo000001ueMPMAY","005Ho00000AXM6UIAX","","Booked Details","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-11-03T19:39:28.000Z","005Ho00000AXM6UIAX","","","","","","","false","true","XXX44432723848796","false","","","",""
"a2GHo000001ueMQMAY","005Ho00000AXM6UIAX","","Memos Booked","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-11-03T19:39:28.000Z","005Ho00000AXM6UIAX","","","","","","","false","true","15561585604340854","false","","","",""
"a2GHo000001ueMRMAY","005Ho00000AXM6UIAX","","Rate & Payment Structure","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-11-03T19:39:28.000Z","005Ho00000AXM6UIAX","","","","","","","false","true","42597613353871482","false","","","",""
"a2GHo000001ueMSMAY","005Ho00000AXM6UIAX","","Loan Details","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","","","","","","","false","true","42057670424928900","false","","","",""
"a2GHo000001ueMTMAY","005Ho00000AXM6UIAX","","Risk Rating","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","","","","","","","false","true","43241619447514581","false","","","",""
"a2GHo000001ueMUMAY","005Ho00000AXM6UIAX","","Certifications","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","","","","","","","false","true","33961619447514579","false","","","",""
"a2GHo000001ueMVMAY","005Ho00000AXM6UIAX","","Third Party Management","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","","","","","","","false","true","49681619447514580","false","","","",""
"a2GHo000001ueMWMAY","005Ho00000AXM6UIAX","","Pricing Required Fields","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","","","","","","","false","true","11671619447514581","false","","","",""
"a2GHo000001ueMXMAY","005Ho00000AXM6UIAX","","Change Memo","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","","","","","","","false","true","69121619447514582","false","","","",""
"a2GHo000001ueMYMAY","005Ho00000AXM6UIAX","","Fees Summary","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","","","","","","","false","true","55051619447514582","false","","","",""
"a2GHo000001ueMZMAY","005Ho00000AXM6UIAX","","Enhanced Fees Management","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","","","","","","","false","true","25961619447514580","false","","","",""
"a2GHo000001ueMaMAI","005Ho00000AXM6UIAX","","Team Members","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","","","","","","","false","true","48281619447514582","false","","","",""
"a2GHo000001ueMbMAI","005Ho00000AXM6UIAX","","Fees Approved","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","","","","","","","false","true","36611619447514582","false","","","",""
"a2GHo000001ueMcMAI","005Ho00000AXM6UIAX","","Third Party Reports","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","","","","","","","false","true","55521619447514583","false","","","",""
"a2GHo000001ueMdMAI","005Ho00000AXM6UIAX","","Approved Details","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","","","","","","","false","true","85571619447514583","false","","","",""
"a2GHo000001ueMeMAI","005Ho00000AXM6UIAX","","Participations","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","","","","","","","false","true","61601619447514583","false","","","",""
"a2GHo000001ueMfMAI","005Ho00000AXM6UIAX","","Pricing Approved","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","","","","","","","false","true","38031619447514583","false","","","",""
"a2GHo000001ueMgMAI","005Ho00000AXM6UIAX","","Adverse Actions","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","","","","","","","false","true","86671619447514584","false","","","",""
"a2GHo000001ueMhMAI","005Ho00000AXM6UIAX","","Loan Team Member Information","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","","","","","","","false","true","40541619447514584","false","","","",""
"a2GHo000001ueMiMAI","005Ho00000AXM6UIAX","","Balance Details","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","","","","","","","false","true","81501619447514584","false","","","",""
"a2GHo000001ueMjMAI","005Ho00000AXM6UIAX","","Booked Information","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","","","","","","","false","true","64811619447514585","false","","","",""
"a2GHo000001ueMkMAI","005Ho00000AXM6UIAX","","Collateral2","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","","","","","","","false","true","27781619447514580","false","","","",""
"a2GHo000001ueMlMAI","005Ho00000AXM6UIAX","","CRA Screen","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","","","","","","","false","true","01051619447514585","false","","","",""
"a2GHo000001ueMmMAI","005Ho00000AXM6UIAX","","Loan Dashboard Summary Screen","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","","","","","","","false","true","81661619447514585","false","","","",""
"a2GHo000001ueMnMAI","005Ho00000AXM6UIAX","","HMDA Screen 1","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","","","","","","","false","true","12431619447514585","false","","","",""
"a2GHo000001ueMoMAI","005Ho00000AXM6UIAX","","Loan Details","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","","","","","","","false","true","89871619447514586","false","","","",""
"a2GHo000001ueMpMAI","005Ho00000AXM6UIAX","","Borrowing Structure Information","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","","","","","","","false","true","27381619447514580","false","","","",""
"a2GHo000001ueMqMAI","005Ho00000AXM6UIAX","","Budget Details","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","","","","","","","false","true","53291619447514586","false","","","",""
"a2GHo000001ueMrMAI","005Ho00000AXM6UIAX","","Entity Compliance Screen","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","","","","","","","false","true","61171619447514586","false","","","",""
"a2GHo000001ueMsMAI","005Ho00000AXM6UIAX","","Loan Compliance Screen","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","","","","","","","false","true","86401619447514586","false","","","",""
"a2GHo000001ueMtMAI","005Ho00000AXM6UIAX","","Manage Budget Screen","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","","","","","","","false","true","69461619447514587","false","","","",""
"a2GHo000001ueMuMAI","005Ho00000AXM6UIAX","","Draw Overview Screen","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","","","","","","","false","true","43041619447514587","false","","","",""
"a2GHo000001ueMvMAI","005Ho00000AXM6UIAX","","Draw History Screen","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","","","","","","","false","true","12061619447514587","false","","","",""
"a2GHo000001ueMwMAI","005Ho00000AXM6UIAX","","Payment Structure","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","","","","","","","false","true","48261619447514581","false","","","",""
"a2GHo000001ueMxMAI","005Ho00000AXM6UIAX","","Rate Structure","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","","","","","","","false","true","74211619447514581","false","","","",""
"a2GHo000001ueMyMAI","005Ho00000AXM6UIAX","","Editable Fields","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","","","","","","","false","true","66981619447514587","false","","","",""
"a2GHo000001ueMzMAI","005Ho00000AXM6UIAX","","Rate & Payment Structure","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","","","","","","","false","true","24751619447514588","false","","","",""
"a2GHo000001ueN0MAI","005Ho00000AXM6UIAX","","Loan Details","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","","","","","","","false","true","84351619447514588","false","","","",""
"a2GHo000001ueN1MAI","005Ho00000AXM6UIAX","","Certifications","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","","","","","","","false","true","98061620937671556","false","","","",""
"a2GHo000001ueN2MAI","005Ho00000AXM6UIAX","","Third Party Management","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","","","","","","","false","true","78611620937671557","false","","","",""
"a2GHo000001ueN3MAI","005Ho00000AXM6UIAX","","Pricing Required Fields","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","","","","","","","false","true","61711620937671558","false","","","",""
"a2GHo000001ueN4MAI","005Ho00000AXM6UIAX","","Risk Rating","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","","","","","","","false","true","25211620937671559","false","","","",""
"a2GHo000001ueN5MAI","005Ho00000AXM6UIAX","","Policy Exceptions","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","","","","","","","false","true","42274618989959014","false","","","",""
"a2GHo000001ueN6MAI","005Ho00000AXM6UIAX","","Change Memo","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","","","","","","","false","true","04391620937671559","false","","","",""
"a2GHo000001ueN7MAI","005Ho00000AXM6UIAX","","Fees Summary","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","","","","","","","false","true","66261620937671560","false","","","",""
"a2GHo000001ueN8MAI","005Ho00000AXM6UIAX","","Enhanced Fees Management","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","","","","","","","false","true","28731620937671557","false","","","",""
"a2GHo000001ueN9MAI","005Ho00000AXM6UIAX","","Team Members","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","","","","","","","false","true","71561620937671560","false","","","",""
"a2GHo000001ueNAMAY","005Ho00000AXM6UIAX","","Fees Approved","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","","","","","","","false","true","86411620937671561","false","","","",""
"a2GHo000001ueNBMAY","005Ho00000AXM6UIAX","","Third Party Reports","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","","","","","","","false","true","21441620937671561","false","","","",""
"a2GHo000001ueNCMAY","005Ho00000AXM6UIAX","","Approved Details","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","","","","","","","false","true","29281620937671561","false","","","",""
"a2GHo000001ueNDMAY","005Ho00000AXM6UIAX","","Participations","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","","","","","","","false","true","66011620937671561","false","","","",""
"a2GHo000001ueNEMAY","005Ho00000AXM6UIAX","","Pricing Approved","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","","","","","","","false","true","31801620937671562","false","","","",""
"a2GHo000001ueNFMAY","005Ho00000AXM6UIAX","","Adverse Actions","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","","","","","","","false","true","46681620937671562","false","","","",""
"a2GHo000001ueNGMAY","005Ho00000AXM6UIAX","","Loan Team Member Information","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","","","","","","","false","true","42661620937671562","false","","","",""
"a2GHo000001ueNHMAY","005Ho00000AXM6UIAX","","Balance Details","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","","","","","","","false","true","31161620937671562","false","","","",""
"a2GHo000001ueNIMAY","005Ho00000AXM6UIAX","","Booked Information","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","","","","","","","false","true","41591620937671563","false","","","",""
"a2GHo000001ueNJMAY","005Ho00000AXM6UIAX","","Collateral2","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","","","","","","","false","true","31331620937671558","false","","","",""
"a2GHo000001ueNKMAY","005Ho00000AXM6UIAX","","CRA Screen","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","","","","","","","false","true","33681620937671563","false","","","",""
"a2GHo000001ueNLMAY","005Ho00000AXM6UIAX","","Loan Dashboard Summary Screen","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","","","","","","","false","true","92291620937671563","false","","","",""
"a2GHo000001ueNMMAY","005Ho00000AXM6UIAX","","HMDA Screen 1","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","","","","","","","false","true","71331620937671563","false","","","",""
"a2GHo000001ueNNMAY","005Ho00000AXM6UIAX","","Loan Details","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","","","","","","","false","true","17781620937671564","false","","","",""
"a2GHo000001ueNOMAY","005Ho00000AXM6UIAX","","Borrowing Structure Information","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","","","","","","","false","true","76391620937671558","false","","","",""
"a2GHo000001ueNPMAY","005Ho00000AXM6UIAX","","Budget Details","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","","","","","","","false","true","14841620937671564","false","","","",""
"a2GHo000001ueNQMAY","005Ho00000AXM6UIAX","","Entity Compliance Screen","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","","","","","","","false","true","40861620937671564","false","","","",""
"a2GHo000001ueNRMAY","005Ho00000AXM6UIAX","","Loan Compliance Screen","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","","","","","","","false","true","49751620937671564","false","","","",""
"a2GHo000001ueNSMAY","005Ho00000AXM6UIAX","","Manage Budget Screen","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","","","","","","","false","true","29611620937671565","false","","","",""
"a2GHo000001ueNTMAY","005Ho00000AXM6UIAX","","Draw Overview Screen","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","","","","","","","false","true","74561620937671565","false","","","",""
"a2GHo000001ueNUMAY","005Ho00000AXM6UIAX","","Draw History Screen","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","","","","","","","false","true","95711620937671565","false","","","",""
"a2GHo000001ueNVMAY","005Ho00000AXM6UIAX","","Payment Structure","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","","","","","","","false","true","78401620937671559","false","","","",""
"a2GHo000001ueNWMAY","005Ho00000AXM6UIAX","","Rate Structure","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","","","","","","","false","true","43041620937671558","false","","","",""
"a2GHo000001ueNXMAY","005Ho00000AXM6UIAX","","Rate & Payment Structure","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","","","","","","","false","true","55871620937671566","false","","","",""
