"Id","OwnerId","IsDeleted","Name","CreatedDate","CreatedById","LastModifiedDate","LastModifiedById","SystemModstamp","LastActivityDate","LastViewedDate","LastReferencedDate","ConnectionReceivedId","ConnectionSentId","nFORCE__Disable_Print__c","nFORCE__Show_Link_To_Context_Object__c","nFORCE__lookupKey__c","nFORCE__Disable_Read_Only_View__c","nPortal__Add_Multi_Record_Display_Icon__c","nPortal__Maximum_Number_of_Records__c","nPortal__Minimum_Number_of_Records__c","nPortal__OA_Review_Multiple_Record_Entry_Label__c"
"a2GHo000001ueNYMAY","005Ho00000AXM6UIAX","","Loan Details","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","","","","","","","false","true","28631620937671566","false","","","",""
"a2GHo000001ueNZMAY","005Ho00000AXM6UIAX","","Short Term Extensions","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","","","","","","","false","true","rcaui-42146575989","false","","","",""
"a2GHo000001ugGiMAI","005Ho00000AXM6UIAX","","SBA Form 1920","2023-11-03T15:06:12.000Z","005Ho00000AXM6UIAX","2023-11-03T19:39:28.000Z","005Ho00000AXM6UIAX","","","","","","","false","true","a2G4S0000006URXUA2","false","","","",""
"a2GHo000001ugHPMAY","005Ho00000AXM6UIAX","","DEP Personal Info (Individual)","2023-11-03T15:06:14.000Z","005Ho00000AXM6UIAX","2023-11-03T19:39:28.000Z","005Ho00000AXM6UIAX","","","","","","","false","true","42747891239502889","false","","","",""
"a2GHo000001ugHQMAY","005Ho00000AXM6UIAX","","DEP Personal Info (Individual Additional Owner)","2023-11-03T15:06:14.000Z","005Ho00000AXM6UIAX","2023-11-03T19:39:28.000Z","005Ho00000AXM6UIAX","","","","","","","false","true","42877898799061822","false","","","",""
"a2GHo000001ugHRMAY","005Ho00000AXM6UIAX","","DEP Business Info","2023-11-03T15:06:14.000Z","005Ho00000AXM6UIAX","2023-11-03T19:39:28.000Z","005Ho00000AXM6UIAX","","","","","","","false","true","42521926955999322","false","","","",""
"a2GHo000001ugHWMAY","005Ho00000AXM6UIAX","","Add Beneficiaries","2023-11-03T15:06:14.000Z","005Ho00000AXM6UIAX","2023-11-03T19:39:28.000Z","005Ho00000AXM6UIAX","","","","","","","false","true","42933845298338736","false","","4.0","","Beneficiary Information"
"a2GHo000001ugHXMAY","005Ho00000AXM6UIAX","","ReviewSubmitLoan","2023-11-03T15:06:14.000Z","005Ho00000AXM6UIAX","2023-11-03T19:39:28.000Z","005Ho00000AXM6UIAX","","","","","","","false","false","663C2A1F_6450_4217_911C_753916454F18","false","","","",""
"a2GHo000001ugHYMAY","005Ho00000AXM6UIAX","","ReviewSubmitDeposit","2023-11-03T15:06:14.000Z","005Ho00000AXM6UIAX","2023-11-03T19:39:28.000Z","005Ho00000AXM6UIAX","","","","","","","false","false","32784779_5423_4348_B702_0A3978035931","false","","","",""
"a2GHo000001ugHZMAY","005Ho00000AXM6UIAX","","DEP Interest Information (Individual)","2023-11-03T15:06:14.000Z","005Ho00000AXM6UIAX","2023-11-03T19:39:28.000Z","005Ho00000AXM6UIAX","","","","","","","false","true","42810462241793916","false","","","",""
"a2GHo000001ugHaMAI","005Ho00000AXM6UIAX","","DEP Personal Info (business)","2023-11-03T15:06:14.000Z","005Ho00000AXM6UIAX","2023-11-03T19:39:28.000Z","005Ho00000AXM6UIAX","","","","","","","false","true","45611598381727710","false","","","",""
"a2GHo000001ugHcMAI","005Ho00000AXM6UIAX","","DEP Personal Info (business co owner)","2023-11-03T15:06:14.000Z","005Ho00000AXM6UIAX","2023-11-03T19:39:28.000Z","005Ho00000AXM6UIAX","","","","","","","false","true","66201598553323869","false","","","",""
"a2GHo000001ugHgMAI","005Ho00000AXM6UIAX","","Statement Mailing Address","2023-11-03T15:06:14.000Z","005Ho00000AXM6UIAX","2023-11-03T19:39:28.000Z","005Ho00000AXM6UIAX","","","","","","","false","true","42649164738446918","false","","","",""
"a2GHo000001ugHiMAI","005Ho00000AXM6UIAX","","Beneficial Owners","2023-11-03T15:06:14.000Z","005Ho00000AXM6UIAX","2023-11-03T19:39:28.000Z","005Ho00000AXM6UIAX","","","","","","","false","true","42420206330006732","false","","5.0","0.0","Beneficial Owner"
"a2GHo000001ugHjMAI","005Ho00000AXM6UIAX","","Secured SBL Eligibility - Test PDI","2023-11-03T15:06:14.000Z","005Ho00000AXM6UIAX","2023-11-03T19:39:28.000Z","005Ho00000AXM6UIAX","","","","","","","false","true","42522355733503858","false","","","",""
"a2GHo000001ugHkMAI","005Ho00000AXM6UIAX","","Application Details","2023-11-03T15:06:14.000Z","005Ho00000AXM6UIAX","2023-11-03T19:39:28.000Z","005Ho00000AXM6UIAX","","","","","","","false","true","42031262758117926","false","","","",""
"a2GHo000001ugHlMAI","005Ho00000AXM6UIAX","","Collateral Summary","2023-11-03T15:06:14.000Z","005Ho00000AXM6UIAX","2023-11-03T19:39:28.000Z","005Ho00000AXM6UIAX","","","","","","","false","true","42844102433828463","false","","","",""
"a2GHo000001ugHmMAI","005Ho00000AXM6UIAX","","Enhanced Fees Management","2023-11-03T15:06:14.000Z","005Ho00000AXM6UIAX","2023-11-03T19:39:28.000Z","005Ho00000AXM6UIAX","","","","","","","false","true","42636543826044552","false","","","",""
"a2GHo000001ugHnMAI","005Ho00000AXM6UIAX","","Third Party Management","2023-11-03T15:06:14.000Z","005Ho00000AXM6UIAX","2023-11-03T19:39:28.000Z","005Ho00000AXM6UIAX","","","","","","","false","true","42777805345713930","false","","","",""
"a2GHo000001ugHoMAI","005Ho00000AXM6UIAX","","Underwriting Details","2023-11-03T15:06:14.000Z","005Ho00000AXM6UIAX","2023-11-03T19:39:28.000Z","005Ho00000AXM6UIAX","","","","","","","false","true","42328640624982813","false","","","",""
"a2GHo000001ugHpMAI","005Ho00000AXM6UIAX","","HMDA","2023-11-03T15:06:14.000Z","005Ho00000AXM6UIAX","2023-11-03T19:39:28.000Z","005Ho00000AXM6UIAX","","","","","","","false","true","42205446113358093","false","","","",""
"a2GHo000001ugHqMAI","005Ho00000AXM6UIAX","","Application Details","2023-11-03T15:06:14.000Z","005Ho00000AXM6UIAX","2023-11-03T19:39:28.000Z","005Ho00000AXM6UIAX","","","","","","","false","true","59661600720267874","false","","","",""
"a2GHo000001ugHrMAI","005Ho00000AXM6UIAX","","Collateral Summary","2023-11-03T15:06:14.000Z","005Ho00000AXM6UIAX","2023-11-03T19:39:28.000Z","005Ho00000AXM6UIAX","","","","","","","false","true","55841600720267874","false","","","",""
"a2GHo000001ugHsMAI","005Ho00000AXM6UIAX","","Enhanced Fees Management","2023-11-03T15:06:14.000Z","005Ho00000AXM6UIAX","2023-11-03T19:39:28.000Z","005Ho00000AXM6UIAX","","","","","","","false","true","53471600720267875","false","","","",""
"a2GHo000001ugHtMAI","005Ho00000AXM6UIAX","","Third Party Management","2023-11-03T15:06:14.000Z","005Ho00000AXM6UIAX","2023-11-03T19:39:28.000Z","005Ho00000AXM6UIAX","","","","","","","false","true","32571600720267875","false","","","",""
"a2GHo000001ugHuMAI","005Ho00000AXM6UIAX","","Underwriting Details1","2023-11-03T15:06:14.000Z","005Ho00000AXM6UIAX","2023-11-03T19:39:28.000Z","005Ho00000AXM6UIAX","","","","","","","false","true","07911600720267875","false","","","",""
"a2GHo000001ugHvMAI","005Ho00000AXM6UIAX","","HMDA","2023-11-03T15:06:14.000Z","005Ho00000AXM6UIAX","2023-11-03T19:39:28.000Z","005Ho00000AXM6UIAX","","","","","","","false","true","43751600720267875","false","","","",""
"a2GHo000001ugI2MAI","005Ho00000AXM6UIAX","","Credit Authorization/Joint Intent","2023-11-03T15:06:14.000Z","005Ho00000AXM6UIAX","2023-11-03T19:39:28.000Z","005Ho00000AXM6UIAX","","","","","","","false","true","42820867345365240","false","","","",""
"a2GHo000001ugI4MAI","005Ho00000AXM6UIAX","","Next Steps","2023-11-03T15:06:14.000Z","005Ho00000AXM6UIAX","2023-11-03T19:39:28.000Z","005Ho00000AXM6UIAX","","","","","","","false","true","42597622962511405","false","","","",""
"a2GHo000001ugI5MAI","005Ho00000AXM6UIAX","","Manual Underwriting","2023-11-03T15:06:14.000Z","005Ho00000AXM6UIAX","2023-11-03T19:39:28.000Z","005Ho00000AXM6UIAX","","","","","","","false","true","42798477393046069","false","","","",""
"a2GHo000001ugI6MAI","005Ho00000AXM6UIAX","","Approval Details","2023-11-03T15:06:14.000Z","005Ho00000AXM6UIAX","2023-11-03T19:39:28.000Z","005Ho00000AXM6UIAX","","","","","","","false","true","42722997428486649","false","","","",""
"a2GHo000001ugI8MAI","005Ho00000AXM6UIAX","","Secured RL Eligibility","2023-11-03T15:06:14.000Z","005Ho00000AXM6UIAX","2023-11-03T19:39:28.000Z","005Ho00000AXM6UIAX","","","","","","","false","true","42680677819141440","false","","","",""
"a2GHo000001ugI9MAI","005Ho00000AXM6UIAX","","RL Personal","2023-11-03T15:06:14.000Z","005Ho00000AXM6UIAX","2023-11-03T19:39:28.000Z","005Ho00000AXM6UIAX","","","","","","","false","true","42839024562930024","false","","","",""
"a2GHo000001ugIAMAY","005Ho00000AXM6UIAX","","Secured RL Personal (Individual Other Involved)","2023-11-03T15:06:14.000Z","005Ho00000AXM6UIAX","2023-11-03T19:39:28.000Z","005Ho00000AXM6UIAX","","","","","","","false","true","42134323729079888","false","","","",""
"a2GHo000001ugIBMAY","005Ho00000AXM6UIAX","","Secured RL Eligibility","2023-11-03T15:06:14.000Z","005Ho00000AXM6UIAX","2023-11-03T19:39:28.000Z","005Ho00000AXM6UIAX","","","","","","","false","true","12661602078251380","false","","","",""
"a2GHo000001ugIDMAY","005Ho00000AXM6UIAX","","Online Income Information","2023-11-03T15:06:14.000Z","005Ho00000AXM6UIAX","2023-11-03T19:39:28.000Z","005Ho00000AXM6UIAX","","","","","","","false","true","42234563213912901","false","","4.0","1.0",""
"a2GHo000001ugIEMAY","005Ho00000AXM6UIAX","","OARL Personal Info (Individual)","2023-11-03T15:06:14.000Z","005Ho00000AXM6UIAX","2023-11-03T19:39:28.000Z","005Ho00000AXM6UIAX","","","","","","","false","true","42323239843997996","false","","","",""
"a2GHo000001ugIFMAY","005Ho00000AXM6UIAX","","Secured RL Personal (Individual Other Involved)","2023-11-03T15:06:14.000Z","005Ho00000AXM6UIAX","2023-11-03T19:39:28.000Z","005Ho00000AXM6UIAX","","","","","","","false","true","14111602603021209","false","","","",""
"a2GHo000001ugIGMAY","005Ho00000AXM6UIAX","","Rental Expense","2023-11-03T15:06:14.000Z","005Ho00000AXM6UIAX","2023-11-03T19:39:28.000Z","005Ho00000AXM6UIAX","","","","","","","false","true","42676652900382649","false","","1.0","1.0",""
"a2GHo000001ugIJMAY","005Ho00000AXM6UIAX","","Enhanced Fees Management","2023-11-03T15:06:14.000Z","005Ho00000AXM6UIAX","2023-11-03T19:39:28.000Z","005Ho00000AXM6UIAX","","","","","","","false","true","70101602764631366","false","","","",""
"a2GHo000001ugIKMAY","005Ho00000AXM6UIAX","","Third Party Management","2023-11-03T15:06:14.000Z","005Ho00000AXM6UIAX","2023-11-03T19:39:28.000Z","005Ho00000AXM6UIAX","","","","","","","false","true","48401602764631366","false","","","",""
"a2GHo000001ugILMAY","005Ho00000AXM6UIAX","","Underwriting Details1","2023-11-03T15:06:14.000Z","005Ho00000AXM6UIAX","2023-11-03T19:39:28.000Z","005Ho00000AXM6UIAX","","","","","","","false","true","23681602764631366","false","","","",""
"a2GHo000001ugIMMAY","005Ho00000AXM6UIAX","","HMDA","2023-11-03T15:06:14.000Z","005Ho00000AXM6UIAX","2023-11-03T19:39:28.000Z","005Ho00000AXM6UIAX","","","","","","","false","true","73351602764631366","false","","","",""
"a2GHo000001ugINMAY","005Ho00000AXM6UIAX","","Borrowing Structure","2023-11-03T15:06:14.000Z","005Ho00000AXM6UIAX","2023-11-03T19:39:28.000Z","005Ho00000AXM6UIAX","","","","","","","false","true","71161602764631367","false","","","",""
"a2GHo000001ugIOMAY","005Ho00000AXM6UIAX","","Next Steps","2023-11-03T15:06:14.000Z","005Ho00000AXM6UIAX","2023-11-03T19:39:28.000Z","005Ho00000AXM6UIAX","","","","","","","false","true","42621602764631367","false","","","",""
"a2GHo000001ugIPMAY","005Ho00000AXM6UIAX","","Manual Underwriting","2023-11-03T15:06:14.000Z","005Ho00000AXM6UIAX","2023-11-03T19:39:28.000Z","005Ho00000AXM6UIAX","","","","","","","false","true","81511602764631367","false","","","",""
"a2GHo000001ugIQMAY","005Ho00000AXM6UIAX","","Approval Details","2023-11-03T15:06:14.000Z","005Ho00000AXM6UIAX","2023-11-03T19:39:28.000Z","005Ho00000AXM6UIAX","","","","","","","false","true","37541602764631367","false","","","",""
"a2GHo000001ugIRMAY","005Ho00000AXM6UIAX","","Application Details","2023-11-03T15:06:14.000Z","005Ho00000AXM6UIAX","2023-11-03T19:39:28.000Z","005Ho00000AXM6UIAX","","","","","","","false","true","42724462769795377","false","","","",""
"a2GHo000001ugISMAY","005Ho00000AXM6UIAX","","Loan Team","2023-11-03T15:06:14.000Z","005Ho00000AXM6UIAX","2023-11-03T19:39:28.000Z","005Ho00000AXM6UIAX","","","","","","","false","true","42799819999780737","false","","","",""
"a2GHo000001ugITMAY","005Ho00000AXM6UIAX","","Collateral- Locked","2023-11-03T15:06:14.000Z","005Ho00000AXM6UIAX","2023-11-03T19:39:28.000Z","005Ho00000AXM6UIAX","","","","","","","false","true","42741467655006969","false","","","",""
"a2GHo000001ugIUMAY","005Ho00000AXM6UIAX","","Retail - Editable Details","2023-11-03T15:06:14.000Z","005Ho00000AXM6UIAX","2023-11-03T19:39:28.000Z","005Ho00000AXM6UIAX","","","","","","","false","true","42220999464658455","false","","","",""
"a2GHo000001ugIWMAY","005Ho00000AXM6UIAX","","Secured RL Eligibility","2023-11-03T15:06:14.000Z","005Ho00000AXM6UIAX","2023-11-03T19:39:28.000Z","005Ho00000AXM6UIAX","","","","","","","false","true","98421603129897051","false","","","",""
"a2GHo000001ugIXMAY","005Ho00000AXM6UIAX","","Rental Expense- Other involved","2023-11-03T15:06:14.000Z","005Ho00000AXM6UIAX","2023-11-03T19:39:28.000Z","005Ho00000AXM6UIAX","","","","","","","false","true","42661183844977569","false","","1.0","0.0",""
"a2GHo000001ugIYMAY","005Ho00000AXM6UIAX","","Add Owners MRF","2023-11-03T15:06:14.000Z","005Ho00000AXM6UIAX","2023-11-03T19:39:28.000Z","005Ho00000AXM6UIAX","","","","","","","false","true","42247669763471219","false","","","",""
"a2GHo000001ugIZMAY","005Ho00000AXM6UIAX","","Add Signers MRF","2023-11-03T15:06:14.000Z","005Ho00000AXM6UIAX","2023-11-03T19:39:28.000Z","005Ho00000AXM6UIAX","","","","","","","false","true","42865719039783387","false","","","",""
"a2GHo000001ugIaMAI","005Ho00000AXM6UIAX","","Add Others Involved MRF","2023-11-03T15:06:14.000Z","005Ho00000AXM6UIAX","2023-11-03T19:39:28.000Z","005Ho00000AXM6UIAX","","","","","","","false","true","42136054162613079","false","","","",""
"a2GHo000001ugIbMAI","005Ho00000AXM6UIAX","","Add Others Involved MRF","2023-11-03T15:06:14.000Z","005Ho00000AXM6UIAX","2023-11-03T19:39:28.000Z","005Ho00000AXM6UIAX","","","","","","","false","true","42057741056995051","false","","","",""
"a2GHo000001ugIcMAI","005Ho00000AXM6UIAX","","Add Others Involved MRF","2023-11-03T15:06:14.000Z","005Ho00000AXM6UIAX","2023-11-03T19:39:28.000Z","005Ho00000AXM6UIAX","","","","","","","false","true","42436459684933691","false","","","",""
"a2GHo000001ugIdMAI","005Ho00000AXM6UIAX","","Add Others Involved MRF","2023-11-03T15:06:14.000Z","005Ho00000AXM6UIAX","2023-11-03T19:39:28.000Z","005Ho00000AXM6UIAX","","","","","","","false","true","42552938228272786","false","","","",""
"a2GHo000001ugIfMAI","005Ho00000AXM6UIAX","","Adverse Actions/Counter Offers","2023-11-03T15:06:14.000Z","005Ho00000AXM6UIAX","2023-11-03T19:39:28.000Z","005Ho00000AXM6UIAX","","","","","","","false","true","42714169169259151","false","","","",""
"a2GHo000001ugIrMAI","005Ho00000AXM6UIAX","","Next Steps","2023-11-03T15:06:14.000Z","005Ho00000AXM6UIAX","2023-11-03T19:39:28.000Z","005Ho00000AXM6UIAX","","","","","","","false","true","85491640791247590","false","","","",""
"a2GHo000001ugJEMAY","005Ho00000AXM6UIAX","","Entity Compliance Screen","2023-11-03T15:06:14.000Z","005Ho00000AXM6UIAX","2023-11-03T19:39:28.000Z","005Ho00000AXM6UIAX","","","","","","","false","true","42391663700624859","false","","","",""
"a2GHo000001ugJFMAY","005Ho00000AXM6UIAX","","Loan Compliance Screen","2023-11-03T15:06:14.000Z","005Ho00000AXM6UIAX","2023-11-03T19:39:28.000Z","005Ho00000AXM6UIAX","","","","","","","false","true","63951663700624860","false","","","",""
"a2GHo000001ugJGMAY","005Ho00000AXM6UIAX","","Adverse Actions","2023-11-03T15:06:14.000Z","005Ho00000AXM6UIAX","2023-11-03T19:39:28.000Z","005Ho00000AXM6UIAX","","","","","","","false","true","50491663700624860","false","","","",""
"a2GHo000001ugJJMAY","005Ho00000AXM6UIAX","","Enhanced Fees Management","2023-11-03T15:06:14.000Z","005Ho00000AXM6UIAX","2023-11-03T19:39:28.000Z","005Ho00000AXM6UIAX","","","","","","","false","true","29231663700624862","false","","","",""
"a2GHo000001ugJKMAY","005Ho00000AXM6UIAX","","Third Party Management","2023-11-03T15:06:14.000Z","005Ho00000AXM6UIAX","2023-11-03T19:39:28.000Z","005Ho00000AXM6UIAX","","","","","","","false","true","45191663700624862","false","","","",""
"a2GHo000001ugJLMAY","005Ho00000AXM6UIAX","","Underwriting Details1","2023-11-03T15:06:14.000Z","005Ho00000AXM6UIAX","2023-11-03T19:39:28.000Z","005Ho00000AXM6UIAX","","","","","","","false","true","31001663700624862","false","","","",""
"a2GHo000001ugJMMAY","005Ho00000AXM6UIAX","","HMDA","2023-11-03T15:06:14.000Z","005Ho00000AXM6UIAX","2023-11-03T19:39:28.000Z","005Ho00000AXM6UIAX","","","","","","","false","true","94881663700624862","false","","","",""
"a2GHo000001ugJOMAY","005Ho00000AXM6UIAX","","Next Steps","2023-11-03T15:06:14.000Z","005Ho00000AXM6UIAX","2023-11-03T19:39:28.000Z","005Ho00000AXM6UIAX","","","","","","","false","true","92101663700624863","false","","","",""
"a2GHo000001ugJPMAY","005Ho00000AXM6UIAX","","Manual Underwriting","2023-11-03T15:06:14.000Z","005Ho00000AXM6UIAX","2023-11-03T19:39:28.000Z","005Ho00000AXM6UIAX","","","","","","","false","true","49551663700624863","false","","","",""
"a2GHo000001ugJQMAY","005Ho00000AXM6UIAX","","Approval Details","2023-11-03T15:06:14.000Z","005Ho00000AXM6UIAX","2023-11-03T19:39:28.000Z","005Ho00000AXM6UIAX","","","","","","","false","true","62551663700624864","false","","","",""
"a2GHo000001ugJRMAY","005Ho00000AXM6UIAX","","Loan Team","2023-11-03T15:06:14.000Z","005Ho00000AXM6UIAX","2023-11-03T19:39:28.000Z","005Ho00000AXM6UIAX","","","","","","","false","true","39231663700624864","false","","","",""
"a2GHo000001ugJSMAY","005Ho00000AXM6UIAX","","Adverse Actions/Counter Offers","2023-11-03T15:06:14.000Z","005Ho00000AXM6UIAX","2023-11-03T19:39:28.000Z","005Ho00000AXM6UIAX","","","","","","","false","true","11031663700624864","false","","","",""
"a2GHo000001ugJTMAY","005Ho00000AXM6UIAX","","Borrowing Structure Information","2023-11-03T15:06:14.000Z","005Ho00000AXM6UIAX","2023-11-03T19:39:28.000Z","005Ho00000AXM6UIAX","","","","","","","false","true","91481663700624865","false","","","",""
"a2GHo000001ugJUMAY","005Ho00000AXM6UIAX","","SBL Personal","2023-11-03T15:06:14.000Z","005Ho00000AXM6UIAX","2023-11-03T19:39:28.000Z","005Ho00000AXM6UIAX","","","","","","","false","true","17701666029074779","false","","","",""
"a2GHo000001ugJVMAY","005Ho00000AXM6UIAX","","SBL Eligibility","2023-11-03T15:06:14.000Z","005Ho00000AXM6UIAX","2023-11-03T19:39:28.000Z","005Ho00000AXM6UIAX","","","","","","","false","true","69681666029074780","false","","","",""
"a2GHo000001ugJWMAY","005Ho00000AXM6UIAX","","SBL Business Info","2023-11-03T15:06:14.000Z","005Ho00000AXM6UIAX","2023-11-03T19:39:28.000Z","005Ho00000AXM6UIAX","","","","","","","false","true","50791666029074780","false","","","",""
"a2GHo000001ugJXMAY","005Ho00000AXM6UIAX","","Online Income Information","2023-11-03T15:06:14.000Z","005Ho00000AXM6UIAX","2023-11-03T19:39:28.000Z","005Ho00000AXM6UIAX","","","","","","","false","true","55861666029074781","false","","4.0","1.0",""
"a2GHo000001ugJYMAY","005Ho00000AXM6UIAX","","Rental Expense- Other involved","2023-11-03T15:06:14.000Z","005Ho00000AXM6UIAX","2023-11-03T19:39:28.000Z","005Ho00000AXM6UIAX","","","","","","","false","true","41021666029074781","false","","1.0","0.0",""
"a2GHo000001ugJZMAY","005Ho00000AXM6UIAX","","Add Others Involved MRF","2023-11-03T15:06:14.000Z","005Ho00000AXM6UIAX","2023-11-03T19:39:28.000Z","005Ho00000AXM6UIAX","","","","","","","false","true","71851666029074781","false","","","",""
"a2GHo000001ugJaMAI","005Ho00000AXM6UIAX","","Add Beneficial Owner OA","2023-11-03T15:06:14.000Z","005Ho00000AXM6UIAX","2023-11-03T19:39:28.000Z","005Ho00000AXM6UIAX","","","","","","","false","true","20221666029074782","false","","","",""
"a2GHo000001ugJbMAI","005Ho00000AXM6UIAX","","Credit Check","2023-11-03T15:06:14.000Z","005Ho00000AXM6UIAX","2023-11-03T19:39:28.000Z","005Ho00000AXM6UIAX","","","","","","","false","true","60941666029074782","false","","","",""
"a2GHo000001ugJcMAI","005Ho00000AXM6UIAX","","Other Expenses","2023-11-03T15:06:14.000Z","005Ho00000AXM6UIAX","2023-11-03T19:39:28.000Z","005Ho00000AXM6UIAX","","","","","","","false","true","26701666029074783","false","","","",""
"a2GHo000001ugJdMAI","005Ho00000AXM6UIAX","","Application Details - Locked","2023-11-03T15:06:14.000Z","005Ho00000AXM6UIAX","2023-11-03T19:39:28.000Z","005Ho00000AXM6UIAX","","","","","","","false","true","42011209839901498","false","","","",""
"a2GHo000001ugJeMAI","005Ho00000AXM6UIAX","","SBL - Editable Details","2023-11-03T15:06:14.000Z","005Ho00000AXM6UIAX","2023-11-03T19:39:28.000Z","005Ho00000AXM6UIAX","","","","","","","false","true","42827405195124985","false","","","",""
"a2GHo000001ugJfMAI","005Ho00000AXM6UIAX","","Borrowing Structure","2023-11-03T15:06:14.000Z","005Ho00000AXM6UIAX","2023-11-03T19:39:28.000Z","005Ho00000AXM6UIAX","","","","","","","false","true","42156465383128569","false","","","",""
"a2GHo000001ugJgMAI","005Ho00000AXM6UIAX","","Balance Details","2023-11-03T15:06:14.000Z","005Ho00000AXM6UIAX","2023-11-03T19:39:28.000Z","005Ho00000AXM6UIAX","","","","","","","false","true","42706402666860943","false","","","",""
"a2GHo000001ugJhMAI","005Ho00000AXM6UIAX","","Booked Information","2023-11-03T15:06:14.000Z","005Ho00000AXM6UIAX","2023-11-03T19:39:28.000Z","005Ho00000AXM6UIAX","","","","","","","false","true","42241393496974062","false","","","",""
"a2GHo000001ugJjMAI","005Ho00000AXM6UIAX","","Income/Debt/Asset","2023-11-03T15:06:14.000Z","005Ho00000AXM6UIAX","2023-11-03T19:39:28.000Z","005Ho00000AXM6UIAX","","","","","","","false","true","42495888365913731","false","","","",""
"a2GHo000001ugJkMAI","005Ho00000AXM6UIAX","","Rate & Payment Structure","2023-11-03T15:06:14.000Z","005Ho00000AXM6UIAX","2023-11-03T19:39:28.000Z","005Ho00000AXM6UIAX","","","","","","","false","true","42454304015867314","false","","","",""
"a2GHo000001ugJlMAI","005Ho00000AXM6UIAX","","Pricing Approved","2023-11-03T15:06:14.000Z","005Ho00000AXM6UIAX","2023-11-03T19:39:28.000Z","005Ho00000AXM6UIAX","","","","","","","false","true","42628206483992946","false","","","",""
